
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "a"
%
% Rows:
%     856
%

@RELATION exercise-3a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
25,31,268,-5,-27,17
49,27,258,-8,-18,12
25,35,260,-14,-6,2
55,31,245,-13,32,-4
38,36,258,-9,145,-9
26,27,259,-10,119,5
36,26,263,-10,113,8
25,24,263,-3,126,4
28,27,265,4,170,-16
37,33,250,6,211,-31
23,35,264,-5,204,-11
31,28,260,-12,151,2
41,28,263,-11,150,-2
30,29,258,-16,106,20
24,21,271,-10,123,21
16,34,268,-7,150,23
18,32,263,-16,137,40
13,38,262,-12,98,21
17,32,255,-11,97,21
9,30,262,-13,91,17
0,45,260,-11,79,17
12,28,268,-11,82,22
26,25,264,-4,78,15
27,29,267,-4,72,24
10,24,267,0,64,8
15,17,276,1,66,11
35,30,261,8,44,26
25,26,267,15,18,17
31,35,263,39,23,48
32,33,255,72,89,115
15,38,257,92,99,156
16,53,257,123,126,243
28,54,251,144,237,371
13,56,262,155,251,453
-1,56,245,199,378,540
0,79,250,216,725,708
-71,66,269,187,1114,820
-58,40,271,1,1254,901
-87,3,283,-313,878,843
-66,-16,287,-527,601,517
-64,-23,288,-603,354,-241
-76,-32,267,-515,50,-1115
-38,0,275,-534,-219,-1487
-22,2,272,-495,-70,-1424
-34,-12,259,-384,-48,-1290
-1,10,262,-114,-421,-1133
-11,0,253,94,-707,-940
11,14,255,343,-1187,-743
23,7,243,461,-1412,-596
35,-12,229,489,-1235,-457
70,-10,250,448,-975,-533
85,23,259,323,-1382,-666
105,55,227,243,-1037,-649
117,94,242,185,-456,-338
90,63,229,176,247,326
87,42,242,203,619,781
81,-3,255,192,897,908
77,-3,252,114,1010,910
54,24,254,24,1101,804
22,11,254,20,1121,618
37,18,250,-24,866,460
59,43,245,-115,587,539
3,10,251,-100,627,657
20,28,253,-7,548,704
4,25,260,182,475,792
-5,29,256,260,231,930
37,-40,261,255,-181,913
-17,12,289,361,62,549
18,-2,275,392,395,297
-37,1,275,474,265,-183
1,53,275,310,99,-650
-33,61,283,186,332,-749
-25,53,278,-1,341,-761
-24,73,271,-122,-77,-728
-17,38,262,-153,-314,-533
-37,49,265,-137,-246,-430
-14,53,263,-149,-171,-290
15,35,251,-141,-304,-230
6,47,261,-105,-234,-196
24,41,266,-81,-121,-132
3,34,259,-64,-134,-97
12,43,250,-47,-33,-44
4,39,267,-19,75,13
14,51,265,5,43,80
12,43,262,13,50,129
18,38,266,23,58,173
22,33,271,37,35,183
13,33,266,40,38,221
25,28,261,36,-10,224
30,35,264,36,37,171
12,38,255,38,110,125
2,35,263,27,80,89
18,32,256,21,66,29
17,37,256,18,90,19
4,35,261,15,103,-6
32,33,261,10,103,-38
19,43,257,13,77,-61
5,46,258,15,36,-75
28,46,260,18,56,-79
16,51,264,8,29,-93
17,37,258,1,-45,-82
22,52,254,6,33,-37
19,45,260,2,123,-11
31,54,251,-5,116,16
13,56,272,0,107,50
-2,52,264,16,135,100
20,63,247,56,143,208
-12,71,253,119,280,350
-11,75,253,188,411,470
-23,73,259,268,537,750
-25,72,261,292,871,852
-65,38,271,172,1041,864
-62,12,274,-47,901,728
-74,9,295,-386,586,230
-64,-6,275,-515,89,-461
-34,3,257,-616,-198,-922
-32,21,266,-588,-305,-1436
14,33,267,-516,-27,-1390
-13,21,280,-487,98,-1213
0,22,265,-286,-186,-1023
-11,14,261,27,-736,-820
-8,27,241,197,-1149,-756
32,8,245,304,-1369,-670
35,1,266,344,-921,-512
63,17,265,304,-1092,-550
81,9,254,298,-1405,-574
101,75,249,165,-660,-374
98,58,252,137,249,80
61,39,247,143,618,350
40,23,262,102,822,649
40,7,268,-37,780,755
57,12,252,-124,650,774
64,23,224,-217,662,917
42,31,231,-191,920,1035
25,18,235,-99,1053,1188
9,2,287,40,991,1325
-8,0,295,170,762,1284
-30,22,261,230,381,1200
-5,-45,266,285,-2,1201
-46,0,278,425,178,842
-33,-5,263,389,19,377
-14,32,278,407,-409,-267
-22,28,270,205,-47,-610
-26,58,273,20,51,-848
-13,51,275,-99,-68,-900
-20,48,267,-157,-132,-858
-12,38,271,-205,-289,-722
3,39,257,-225,-308,-645
3,39,263,-174,-231,-482
10,43,256,-117,-142,-344
6,33,269,-85,-117,-253
7,50,258,-41,-39,-158
11,36,259,-21,-8,-112
22,30,257,-18,-21,-94
35,41,271,-17,16,-51
38,31,260,-5,70,6
20,34,261,-6,86,38
21,23,272,-2,74,84
16,36,260,-12,58,100
28,25,262,-12,77,99
12,17,268,-6,146,71
11,24,276,-18,141,70
1,26,259,-19,102,38
25,28,264,-20,63,16
17,35,249,-15,102,6
8,30,266,-5,101,7
28,31,260,1,74,6
1,33,265,4,52,16
11,35,265,4,20,22
20,20,264,2,-22,19
12,30,271,1,-102,15
20,47,250,2,-98,30
15,35,265,9,6,38
21,26,263,5,-30,46
23,31,264,1,-64,42
12,29,265,1,-39,47
21,34,276,4,-2,40
35,27,253,5,10,43
28,32,249,2,18,50
22,30,261,9,42,49
23,33,251,15,58,54
37,39,254,15,85,57
19,28,265,14,83,52
33,35,255,14,105,52
25,39,260,8,87,45
32,40,261,1,68,32
27,32,262,8,74,37
28,28,274,14,25,37
30,22,260,21,34,45
33,37,262,22,49,43
25,32,265,13,59,27
28,38,266,-3,77,12
16,41,265,-15,78,-1
15,38,261,-37,34,11
43,43,257,-37,32,43
29,23,264,-29,25,33
31,39,255,-29,-27,37
33,35,249,-37,-9,-5
57,38,258,-33,35,-36
32,39,261,-32,61,-83
26,33,268,-41,29,-92
46,28,262,-38,42,-104
43,28,258,-48,3,-141
38,39,253,-76,-5,-169
40,30,260,-80,-11,-176
61,31,251,-89,48,-194
41,26,258,-85,116,-237
40,29,261,-81,110,-250
41,28,255,-71,143,-291
31,25,259,-62,192,-291
34,28,257,-83,217,-344
32,21,253,-79,221,-384
27,30,261,-91,197,-373
-2,25,267,-131,249,-405
11,21,262,-144,202,-407
7,16,253,-157,127,-438
15,18,260,-162,200,-437
2,21,264,-166,271,-464
-1,19,267,-166,244,-438
-5,22,270,-173,166,-409
-6,9,265,-148,186,-371
-8,9,264,-133,202,-307
-18,7,263,-130,231,-250
-6,7,270,-128,202,-210
-35,8,271,-130,190,-132
-16,0,278,-108,173,-105
-35,0,271,-92,159,-48
-17,4,268,-73,182,-4
-31,-4,267,-58,194,49
